facility_id,report_path,report_date,capacity,total_enrolled,method,snippet
384004609,data/ccld-reports/384004609/report-5.html,2025-02-06,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004609,data/ccld-reports/384004609/report-6.html,2025-03-07,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004643,data/ccld-reports/384004643/report-0.html,2024-06-05,54,,table,54
384004643,data/ccld-reports/384004643/report-1.html,2024-06-05,54,,table,54
384004643,data/ccld-reports/384004643/report-10.html,2025-10-03,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004643,data/ccld-reports/384004643/report-11.html,2025-11-17,54,,table,54
384004643,data/ccld-reports/384004643/report-12.html,2025-11-17,54,,table,54
384004643,data/ccld-reports/384004643/report-2.html,2024-07-26,54,,table,54
384004643,data/ccld-reports/384004643/report-3.html,2024-07-26,54,,table,54
384004643,data/ccld-reports/384004643/report-4.html,2025-03-25,54,,table,54
384004643,data/ccld-reports/384004643/report-5.html,2023-01-17,54,54,table,TOTAL ENROLLED CHILDREN: 54
384004643,data/ccld-reports/384004643/report-6.html,2024-03-25,59,59,table,TOTAL ENROLLED CHILDREN: 59
384004643,data/ccld-reports/384004643/report-7.html,2025-03-20,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004643,data/ccld-reports/384004643/report-8.html,2025-03-25,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004643,data/ccld-reports/384004643/report-9.html,2025-08-20,43,43,table,TOTAL ENROLLED CHILDREN: 43
384004665,data/ccld-reports/384004665/report-0.html,2023-04-07,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004665,data/ccld-reports/384004665/report-1.html,2023-11-13,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004665,data/ccld-reports/384004665/report-2.html,2024-07-23,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004665,data/ccld-reports/384004665/report-3.html,2025-06-04,14,14,table,TOTAL ENROLLED CHILDREN: 14
384004667,data/ccld-reports/384004667/report-0.html,2023-08-09,26,26,table,TOTAL ENROLLED CHILDREN: 26
384004667,data/ccld-reports/384004667/report-1.html,2024-08-05,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004667,data/ccld-reports/384004667/report-2.html,2025-02-03,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004667,data/ccld-reports/384004667/report-3.html,2025-07-16,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004684,data/ccld-reports/384004684/report-0.html,2024-05-17,150,,table,150
384004684,data/ccld-reports/384004684/report-1.html,2024-05-17,150,,table,150
384004684,data/ccld-reports/384004684/report-2.html,2023-04-13,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004684,data/ccld-reports/384004684/report-3.html,2023-11-03,150,150,table,TOTAL ENROLLED CHILDREN: 150
384004684,data/ccld-reports/384004684/report-4.html,2024-05-17,150,150,table,TOTAL ENROLLED CHILDREN: 150
384004684,data/ccld-reports/384004684/report-5.html,2025-04-02,150,150,table,TOTAL ENROLLED CHILDREN: 150
384004702,data/ccld-reports/384004702/report-0.html,2023-06-21,81,81,table,TOTAL ENROLLED CHILDREN: 81
384004702,data/ccld-reports/384004702/report-1.html,2024-07-16,7,7,table,TOTAL ENROLLED CHILDREN: 7
384004702,data/ccld-reports/384004702/report-2.html,2025-07-28,75,75,table,TOTAL ENROLLED CHILDREN: 75
384004702,data/ccld-reports/384004702/report-3.html,2025-09-08,8,8,table,TOTAL ENROLLED CHILDREN: 8
384004743,data/ccld-reports/384004743/report-0.html,2023-11-13,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004743,data/ccld-reports/384004743/report-1.html,2024-05-07,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004743,data/ccld-reports/384004743/report-2.html,2024-11-20,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004743,data/ccld-reports/384004743/report-3.html,2025-11-10,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004743,data/ccld-reports/384004743/report-4.html,2025-11-24,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004747,data/ccld-reports/384004747/report-0.html,2023-08-15,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004747,data/ccld-reports/384004747/report-1.html,2023-12-19,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004747,data/ccld-reports/384004747/report-2.html,2024-09-18,49,49,table,TOTAL ENROLLED CHILDREN: 49
384004747,data/ccld-reports/384004747/report-3.html,2025-08-28,49,49,table,TOTAL ENROLLED CHILDREN: 49
384004747,data/ccld-reports/384004747/report-4.html,2025-09-04,49,49,table,TOTAL ENROLLED CHILDREN: 49
384004764,data/ccld-reports/384004764/report-0.html,2025-06-10,40,,table,40
384004764,data/ccld-reports/384004764/report-1.html,2023-08-28,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004764,data/ccld-reports/384004764/report-2.html,2024-09-25,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004764,data/ccld-reports/384004764/report-3.html,2025-06-10,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004764,data/ccld-reports/384004764/report-4.html,2025-06-25,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004764,data/ccld-reports/384004764/report-5.html,2025-07-15,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004764,data/ccld-reports/384004764/report-6.html,2025-12-22,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004774,data/ccld-reports/384004774/report-0.html,2023-09-27,60,60,table,TOTAL ENROLLED CHILDREN: 60
384004774,data/ccld-reports/384004774/report-1.html,2024-08-20,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004774,data/ccld-reports/384004774/report-2.html,2025-06-02,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004791,data/ccld-reports/384004791/report-0.html,2023-11-08,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004791,data/ccld-reports/384004791/report-1.html,2023-12-27,9,9,table,TOTAL ENROLLED CHILDREN: 9
384004791,data/ccld-reports/384004791/report-2.html,2025-01-14,17,17,table,TOTAL ENROLLED CHILDREN: 17
384004795,data/ccld-reports/384004795/report-0.html,2023-12-12,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004795,data/ccld-reports/384004795/report-1.html,2024-12-04,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004795,data/ccld-reports/384004795/report-2.html,2025-08-28,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004798,data/ccld-reports/384004798/report-0.html,2023-11-29,48,48,table,TOTAL ENROLLED CHILDREN: 48
384004798,data/ccld-reports/384004798/report-1.html,2024-08-26,11,11,table,TOTAL ENROLLED CHILDREN: 11
384004798,data/ccld-reports/384004798/report-2.html,2024-12-12,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004802,data/ccld-reports/384004802/report-0.html,2024-05-07,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004802,data/ccld-reports/384004802/report-1.html,2025-09-26,16,16,table,TOTAL ENROLLED CHILDREN: 16
384004810,data/ccld-reports/384004810/report-0.html,2024-11-05,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004810,data/ccld-reports/384004810/report-1.html,2025-05-21,2,2,table,TOTAL ENROLLED CHILDREN: 2
384004810,data/ccld-reports/384004810/report-2.html,2025-12-17,4,4,table,TOTAL ENROLLED CHILDREN: 4
384004823,data/ccld-reports/384004823/report-0.html,2023-12-27,7,7,table,TOTAL ENROLLED CHILDREN: 7
384004823,data/ccld-reports/384004823/report-1.html,2025-01-14,4,4,table,TOTAL ENROLLED CHILDREN: 4
