school_id,program_code,application_year,grade,choice_lower,choice_upper,requests
838,ME,2022,K,2,2,15
838,MN,2022,K,2,2,31
838,GE,2022,1,2,2,1
838,ME,2022,1,2,2,1
838,MN,2022,1,2,2,3
838,MN,2022,2,2,2,2
838,MN,2022,3,2,2,1
838,GE,2022,4,2,2,1
838,GE,2022,5,2,2,1
710,GE,2022,6,2,2,68
710,MM,2022,6,2,2,4
664,GE,2022,K,2,2,33
664,GE,2022,1,2,2,3
664,GE,2022,2,2,2,2
664,GE,2022,3,2,2,1
664,GE,2022,4,2,2,1
664,GE,2022,5,2,2,2
670,AF,2022,K,2,2,4
670,GE,2022,K,2,2,19
670,GE,2022,1,2,2,4
670,GE,2022,2,2,2,2
670,GE,2022,3,2,2,3
670,GE,2022,4,2,2,1
490,CB,2022,K,2,2,17
490,GE,2022,K,2,2,40
490,CB,2022,1,2,2,2
490,GE,2022,2,2,2,1
490,CB,2022,3,2,2,3
490,GE,2022,3,2,2,2
490,CB,2022,4,2,2,1
490,GE,2022,4,2,2,2
490,CB,2022,5,2,2,1
676,GE,2022,K,2,2,108
676,MS,2022,K,2,2,3
676,GE,2022,1,2,2,11
676,GE,2022,2,2,2,6
676,MS,2022,2,2,2,1
676,GE,2022,3,2,2,6
676,GE,2022,4,2,2,7
676,GE,2022,5,2,2,7
676,GE,2022,6,2,2,174
676,MS,2022,6,2,2,3
676,GE,2022,7,2,2,6
676,GE,2022,8,2,2,2
476,NC,2022,2,2,2,1
634,GE,2022,6,2,2,89
634,MM,2022,6,2,2,2
634,SN,2022,6,2,2,32
634,GE,2022,7,2,2,1
634,SN,2022,7,2,2,1
634,GE,2022,8,2,2,1
479,GE,2022,K,2,2,152
479,KE,2022,K,2,2,34
479,KN,2022,K,2,2,3
479,GE,2022,1,2,2,5
479,GE,2022,2,2,2,2
479,GE,2022,3,2,2,5
479,GE,2022,4,2,2,2
479,GE,2022,5,2,2,5
479,GE,2022,6,2,2,71
479,GE,2022,7,2,2,5
479,GE,2022,8,2,2,1
405,AF,2022,9,2,2,3
405,ED,2022,9,2,2,2
405,GE,2022,9,2,2,1329
405,MM,2022,9,2,2,7
405,MS,2022,9,2,2,4
405,NX,2022,9,2,2,1
405,SA,2022,9,2,2,1
405,GE,2022,10,2,2,31
405,GE,2022,11,2,2,33
405,SA,2022,11,2,2,1
405,GE,2022,12,2,2,5
691,FB,2022,K,2,2,5
691,GE,2022,K,2,2,15
691,MM,2022,K,2,2,1
691,SB,2022,K,2,2,7
691,FB,2022,2,2,2,2
691,GE,2022,2,2,2,1
691,SB,2022,5,2,2,1
697,AF,2022,9,2,2,5
697,GE,2022,9,2,2,745
697,MM,2022,9,2,2,3
697,MS,2022,9,2,2,1
697,AF,2022,10,2,2,1
697,GE,2022,10,2,2,14
697,GE,2022,11,2,2,15
697,GE,2022,12,2,2,6
697,CA,2022,13,2,2,4
830,GE,2022,TK,2,2,9
830,GE,2022,K,2,2,6
708,AF,2022,6,2,2,1
708,CN,2022,6,2,2,16
708,GE,2022,6,2,2,135
708,MM,2022,6,2,2,2
708,GE,2022,7,2,2,3
853,GE,2022,9,2,2,40
853,NX,2022,9,2,2,1
853,GE,2022,10,2,2,1
853,NX,2022,10,2,2,3
853,GE,2022,11,2,2,3
853,GE,2022,12,2,2,1
853,NX,2022,12,2,2,1
714,SE,2022,K,2,2,11
714,SN,2022,K,2,2,9
714,SE,2022,1,2,2,1
714,SN,2022,4,2,2,1
714,SN,2022,5,2,2,2
549,GE,2022,TK,2,2,7
549,GE,2022,K,2,2,17
549,GE,2022,1,2,2,1
549,GE,2022,2,2,2,1
549,GE,2022,3,2,2,1
718,GE,2022,K,2,2,46
718,GE,2022,1,2,2,1
718,GE,2022,2,2,2,3
718,GE,2022,3,2,2,1
950,GE,2022,TK,2,2,10
950,MM,2022,TK,2,2,4
505,GE,2022,K,2,2,15
505,GE,2022,1,2,2,1
505,GE,2022,2,2,2,1
505,GE,2022,3,2,2,1
722,AF,2022,K,2,2,5
722,GE,2022,K,2,2,53
722,AF,2022,1,2,2,1
722,GE,2022,1,2,2,4
722,GE,2022,2,2,2,3
722,GE,2022,3,2,2,5
722,GE,2022,4,2,2,1
724,DS,2022,TK,2,2,7
725,GE,2022,9,2,2,139
725,MM,2022,9,2,2,5
725,MS,2022,9,2,2,1
725,NX,2022,9,2,2,13
725,SA,2022,9,2,2,2
725,GE,2022,10,2,2,4
725,GE,2022,11,2,2,3
725,GE,2022,12,2,2,4
725,CA,2022,13,2,2,3
729,CB,2022,K,2,2,9
729,GE,2022,K,2,2,41
729,SE,2022,K,2,2,21
729,SN,2022,K,2,2,15
729,CB,2022,1,2,2,2
729,CB,2022,2,2,2,1
729,GE,2022,2,2,2,1
729,GE,2022,3,2,2,1
729,GE,2022,4,2,2,4
723,GE,2022,K,2,2,20
723,SB,2022,K,2,2,17
723,GE,2022,1,2,2,2
723,SB,2022,1,2,2,1
650,GE,2022,K,2,2,19
650,SB,2022,K,2,2,2
650,SB,2022,5,2,2,1
735,GE,2022,K,2,2,44
735,GE,2022,1,2,2,5
735,GE,2022,2,2,2,2
735,GE,2022,3,2,2,2
735,GE,2022,5,2,2,4
928,GE,2022,TK,2,2,59
651,GE,2022,9,2,2,107
651,MM,2022,9,2,2,1
651,GE,2022,10,2,2,2
651,GE,2022,11,2,2,2
651,CA,2022,13,2,2,2
746,GE,2022,K,2,2,24
746,ME,2022,K,2,2,17
746,MN,2022,K,2,2,30
746,GE,2022,1,2,2,1
746,MN,2022,1,2,2,1
746,GE,2022,2,2,2,1
746,MN,2022,2,2,2,1
746,GE,2022,3,2,2,1
746,GE,2022,4,2,2,1
638,CB,2022,K,2,2,13
638,GE,2022,K,2,2,14
638,CB,2022,1,2,2,1
638,GE,2022,1,2,2,1
638,CB,2022,3,2,2,1
638,GE,2022,3,2,2,1
638,CB,2022,4,2,2,1
638,GE,2022,4,2,2,3
638,GE,2022,5,2,2,1
786,GE,2022,TK,2,2,9
786,GE,2022,K,2,2,12
786,JE,2022,K,2,2,9
786,JN,2022,K,2,2,4
786,GE,2022,1,2,2,4
786,JB,2022,1,2,2,1
786,JB,2022,3,2,2,1
786,GE,2022,4,2,2,1
786,GE,2022,5,2,2,1
569,GE,2022,K,2,2,104
569,MM,2022,K,2,2,4
569,GE,2022,1,2,2,7
569,GE,2022,2,2,2,4
569,GE,2022,3,2,2,2
569,GE,2022,4,2,2,4
569,GE,2022,5,2,2,4
778,GE,2022,6,2,2,263
778,JB,2022,6,2,2,21
778,MM,2022,6,2,2,2
778,GE,2022,7,2,2,5
778,JB,2022,7,2,2,1
778,GE,2022,8,2,2,5
790,GE,2022,TK,2,2,11
790,GE,2022,K,2,2,21
790,GE,2022,2,2,2,3
790,GE,2022,3,2,2,1
790,GE,2022,4,2,2,1
790,GE,2022,5,2,2,1
760,GE,2022,K,2,2,15
760,MM,2022,K,2,2,1
760,SE,2022,K,2,2,3
760,SN,2022,K,2,2,5
760,MM,2022,1,2,2,1
760,SN,2022,2,2,2,2
760,SN,2022,3,2,2,2
760,GE,2022,4,2,2,1
760,SN,2022,4,2,2,1
760,SN,2022,5,2,2,2
760,GE,2022,6,2,2,18
965,GE,2022,TK,2,2,12
796,GE,2022,K,2,2,53
796,GE,2022,1,2,2,3
796,GE,2022,2,2,2,2
796,GE,2022,3,2,2,1
796,GE,2022,4,2,2,5
796,GE,2022,5,2,2,3
796,GE,2022,6,2,2,66
796,GE,2022,7,2,2,5
797,AF,2022,6,2,2,5
797,CN,2022,6,2,2,20
797,GE,2022,6,2,2,343
797,MM,2022,6,2,2,1
797,SA,2022,6,2,2,1
797,CN,2022,7,2,2,1
797,GE,2022,7,2,2,14
797,GE,2022,8,2,2,4
816,GE,2022,K,2,2,12
816,SB,2022,K,2,2,12
816,GE,2022,1,2,2,1
816,SB,2022,4,2,2,2
955,GE,2022,TK,2,2,25
656,GE,2022,K,2,2,18
656,SB,2022,K,2,2,5
656,GE,2022,1,2,2,1
656,SB,2022,2,2,2,1
656,GE,2022,4,2,2,1
493,GE,2022,K,2,2,20
493,GE,2022,1,2,2,2
493,GE,2022,5,2,2,1
493,GE,2022,6,2,2,36
493,GE,2022,7,2,2,2
493,GE,2022,8,2,2,2
621,GX,2022,9,2,2,8
621,NS,2022,9,2,2,2
621,NX,2022,9,2,2,11
621,NX,2022,10,2,2,4
621,GX,2022,11,2,2,1
621,NS,2022,11,2,2,1
621,CA,2022,13,2,2,1
814,GE,2022,K,2,2,37
814,GE,2022,2,2,2,2
814,GE,2022,3,2,2,2
814,GE,2022,4,2,2,1
814,GE,2022,5,2,2,1
820,GE,2022,TK,2,2,11
820,GE,2022,K,2,2,9
820,GE,2022,2,2,2,2
820,GE,2022,3,2,2,1
823,AF,2022,K,2,2,8
823,GE,2022,K,2,2,40
823,GE,2022,2,2,2,1
823,GE,2022,3,2,2,1
823,GE,2022,5,2,2,1
488,GE,2022,K,2,2,40
488,GE,2022,1,2,2,2
488,GE,2022,2,2,2,2
488,GE,2022,3,2,2,2
488,GE,2022,4,2,2,2
488,GE,2022,5,2,2,1
834,CB,2022,K,2,2,2
834,GE,2022,K,2,2,12
834,SB,2022,K,2,2,4
834,SB,2022,4,2,2,1
782,GE,2022,TK,2,2,79
782,MM,2022,TK,2,2,3
782,GE,2022,K,2,2,38
782,MM,2022,K,2,2,2
782,GE,2022,1,2,2,1
782,GE,2022,2,2,2,2
782,GE,2022,3,2,2,1
782,GE,2022,4,2,2,1
782,GE,2022,5,2,2,2
915,GE,2022,TK,2,2,10
842,GE,2022,K,2,2,66
842,GE,2022,1,2,2,2
842,GE,2022,2,2,2,5
842,GE,2022,3,2,2,2
842,GE,2022,4,2,2,2
842,GE,2022,5,2,2,1
750,GE,2022,K,2,2,173
750,SA,2022,K,2,2,1
750,GE,2022,1,2,2,6
750,GE,2022,2,2,2,4
750,GE,2022,3,2,2,4
750,GE,2022,4,2,2,4
750,GE,2022,5,2,2,5
848,CB,2022,K,2,2,4
848,GE,2022,K,2,2,17
848,GE,2022,1,2,2,2
848,CB,2022,2,2,2,2
848,GE,2022,2,2,2,1
848,GE,2022,4,2,2,1
513,CB,2022,K,2,2,8
513,GE,2022,K,2,2,35
513,SB,2022,K,2,2,4
513,SB,2022,1,2,2,1
513,GE,2022,2,2,2,1
513,CB,2022,3,2,2,1
513,CB,2022,4,2,2,1
513,GE,2022,4,2,2,2
859,GE,2022,K,2,2,12
832,GE,2022,9,2,2,49
832,MM,2022,9,2,2,1
832,GE,2022,10,2,2,6
832,GE,2022,11,2,2,2
832,GE,2022,12,2,2,1
997,GE,2022,TK,2,2,25
862,CB,2022,K,2,2,41
862,GE,2022,K,2,2,92
862,CB,2022,1,2,2,2
862,GE,2022,1,2,2,4
862,GE,2022,2,2,2,4
862,GE,2022,3,2,2,1
862,GE,2022,4,2,2,4
867,CB,2022,K,2,2,3
867,GE,2022,K,2,2,25
867,GE,2022,1,2,2,1
867,GE,2022,3,2,2,1
867,GE,2022,4,2,2,1
867,CB,2022,5,2,2,1
868,GE,2022,6,2,2,51
868,MM,2022,6,2,2,2
868,NX,2022,6,2,2,2
868,NX,2022,8,2,2,2
785,GE,2022,9,2,2,149
785,MM,2022,9,2,2,3
785,GE,2022,10,2,2,9
785,GE,2022,11,2,2,10
785,GE,2022,12,2,2,1
785,CA,2022,13,2,2,4
571,ED,2022,9,2,2,2
571,GE,2022,9,2,2,539
571,MM,2022,9,2,2,5
571,MS,2022,9,2,2,4
571,GE,2022,10,2,2,15
571,GE,2022,11,2,2,14
571,GE,2022,12,2,2,7
497,GE,2022,K,2,2,39
497,SE,2022,K,2,2,19
497,SN,2022,K,2,2,9
497,GE,2022,1,2,2,1
497,SE,2022,1,2,2,2
497,SN,2022,1,2,2,1
497,GE,2022,2,2,2,1
497,GE,2022,3,2,2,1
876,GE,2022,TK,2,2,72
876,CE,2022,K,2,2,31
876,CN,2022,K,2,2,24
876,GE,2022,K,2,2,84
876,CE,2022,1,2,2,1
876,CN,2022,1,2,2,3
876,GE,2022,1,2,2,7
876,CN,2022,2,2,2,1
876,GE,2022,2,2,2,5
876,CN,2022,3,2,2,1
876,GE,2022,3,2,2,2
876,CN,2022,4,2,2,1
876,GE,2022,4,2,2,1
876,GE,2022,5,2,2,1
801,GE,2022,K,2,2,33
801,GE,2022,1,2,2,2
801,GE,2022,3,2,2,1
801,GE,2022,4,2,2,1
485,CE,2022,K,2,2,41
485,CT,2022,K,2,2,61
485,CE,2022,1,2,2,2
485,CT,2022,1,2,2,2
485,CN,2022,3,2,2,1
485,CN,2022,5,2,2,2
485,CN,2022,6,2,2,28
485,CN,2022,7,2,2,1
485,CN,2022,8,2,2,1
441,CA,2022,13,3,3,1
442,CA,2022,13,3,3,1
413,GE,2022,K,3,3,64
413,SA,2022,1,3,3,5
413,GE,2022,1,3,3,3
413,GE,2022,2,3,3,1
413,GE,2022,3,3,3,1
413,GE,2022,4,3,3,2
413,GE,2022,5,3,3,3
420,GE,2022,TK,3,3,39
420,GE,2022,K,3,3,46
420,MS,2022,K,3,3,2
420,SE,2022,K,3,3,54
420,SN,2022,K,3,3,13
420,GE,2022,1,3,3,3
420,SE,2022,1,3,3,4
420,SN,2022,1,3,3,1
420,GE,2022,2,3,3,1
420,MS,2022,2,3,3,1
420,GE,2022,3,3,3,2
420,GE,2022,5,3,3,2
431,GE,2022,6,3,3,214
431,MM,2022,6,3,3,1
431,MN,2022,6,3,3,5
431,SA,2022,6,3,3,1
431,GE,2022,7,3,3,3
903,GE,2022,TK,3,3,49
435,AF,2022,K,3,3,2
435,GE,2022,K,3,3,89
435,GE,2022,1,3,3,3
435,GE,2022,2,3,3,3
435,GE,2022,3,3,3,3
435,GE,2022,4,3,3,3
435,GE,2022,5,3,3,3
815,GE,2022,9,3,3,121
815,GE,2022,10,3,3,3
815,GE,2022,11,3,3,2
815,GE,2022,12,3,3,1
439,GE,2022,9,3,3,357
439,MM,2022,9,3,3,4
439,MS,2022,9,3,3,1
439,GE,2022,10,3,3,4
439,GE,2022,11,3,3,7
439,GE,2022,12,3,3,1
439,CA,2022,13,3,3,3
858,GE,2022,6,3,3,53
456,GE,2022,K,3,3,21
456,SB,2022,K,3,3,16
456,GE,2022,1,3,3,1
456,SB,2022,4,3,3,1
456,GE,2022,5,3,3,1
618,SE,2022,K,3,3,30
618,SN,2022,K,3,3,18
618,SE,2022,1,3,3,2
618,SN,2022,4,3,3,1
618,SN,2022,6,3,3,27
764,GE,2022,9,3,3,141
764,MM,2022,9,3,3,2
764,GE,2022,10,3,3,4
764,GE,2022,11,3,3,3
764,GE,2022,12,3,3,2
764,CA,2022,13,3,3,1
449,GE,2022,TK,3,3,5
449,FB,2022,K,3,3,3
449,GE,2022,K,3,3,16
449,GE,2022,1,3,3,1
449,GE,2022,6,3,3,9
449,GE,2022,8,3,3,1
625,GE,2022,K,3,3,8
603,GE,2022,K,3,3,23
603,SB,2022,K,3,3,21
603,GE,2022,1,3,3,2
603,SB,2022,2,3,3,1
603,GE,2022,3,3,3,1
603,SB,2022,3,3,3,1
872,CB,2022,K,3,3,32
872,GE,2022,K,3,3,25
872,GE,2022,1,3,3,1
872,GE,2022,3,3,3,3
872,GE,2022,4,3,3,5
872,GE,2022,5,3,3,1
509,CE,2022,K,3,3,50
509,CN,2022,K,3,3,13
509,CE,2022,1,3,3,3
509,CN,2022,1,3,3,2
509,CN,2022,2,3,3,1
478,GE,2022,K,3,3,110
478,JE,2022,K,3,3,53
478,JN,2022,K,3,3,2
478,MM,2022,K,3,3,4
478,GE,2022,1,3,3,8
478,GE,2022,2,3,3,5
478,JB,2022,2,3,3,1
478,GE,2022,3,3,3,1
478,JB,2022,3,3,3,1
478,GE,2022,4,3,3,4
478,JB,2022,4,3,3,1
478,GE,2022,5,3,3,3
481,GE,2022,K,3,3,10
481,SB,2022,K,3,3,13
481,GE,2022,4,3,3,1
525,GE,2022,TK,3,3,30
525,GE,2022,K,3,3,17
632,AF,2022,6,3,3,3
632,ED,2022,6,3,3,1
632,GE,2022,6,3,3,77
632,MM,2022,6,3,3,1
632,MS,2022,6,3,3,3
632,GE,2022,7,3,3,1
632,GE,2022,8,3,3,1
507,GE,2022,TK,3,3,6
507,GE,2022,K,3,3,8
507,GE,2022,3,3,3,1
521,GE,2022,TK,3,3,11
521,GE,2022,K,3,3,13
521,GE,2022,1,3,3,1
521,GE,2022,3,3,3,1
529,AF,2022,6,3,3,1
529,GE,2022,6,3,3,66
529,MM,2022,6,3,3,4
529,MS,2022,6,3,3,1
529,NX,2022,6,3,3,1
529,SN,2022,6,3,3,31
529,GE,2022,7,3,3,2
529,SN,2022,7,3,3,1
529,GE,2022,8,3,3,1
529,NX,2022,8,3,3,2
539,GE,2022,TK,3,3,8
539,GE,2022,K,3,3,33
539,GE,2022,1,3,3,4
539,GE,2022,3,3,3,1
539,GE,2022,5,3,3,1
680,GE,2022,TK,3,3,31
680,GE,2022,K,3,3,16
680,SE,2022,K,3,3,20
680,SN,2022,K,3,3,17
680,SE,2022,1,3,3,1
680,GE,2022,2,3,3,1
680,GE,2022,4,3,3,1
680,SN,2022,5,3,3,1
546,GE,2022,6,3,3,87
546,NX,2022,6,3,3,1
546,SA,2022,6,3,3,2
546,GE,2022,7,3,3,3
559,ED,2022,9,3,3,3
559,GE,2022,9,3,3,381
559,MS,2022,9,3,3,2
559,NX,2022,9,3,3,2
559,GE,2022,10,3,3,7
559,NX,2022,10,3,3,1
559,GE,2022,11,3,3,8
559,CA,2022,13,3,3,3
562,AF,2022,K,3,3,4
562,CE,2022,K,3,3,9
562,CN,2022,K,3,3,2
562,GE,2022,K,3,3,10
562,GE,2022,2,3,3,1
562,GE,2022,5,3,3,1
404,AF,2022,6,3,3,1
404,GE,2022,6,3,3,306
404,MM,2022,6,3,3,3
404,SA,2022,6,3,3,1
404,GE,2022,7,3,3,10
404,GE,2022,8,3,3,2
575,GE,2022,K,3,3,29
575,SB,2022,K,3,3,9
575,GE,2022,2,3,3,2
575,GE,2022,3,3,3,1
589,GE,2022,K,3,3,68
589,SA,2022,K,3,3,3
589,GE,2022,1,3,3,1
589,GE,2022,2,3,3,5
589,GE,2022,3,3,3,4
589,GE,2022,4,3,3,2
593,GE,2022,K,3,3,13
593,SB,2022,K,3,3,9
453,GE,2022,TK,3,3,9
453,GE,2022,K,3,3,3
453,SE,2022,K,3,3,2
453,SN,2022,K,3,3,1
453,GE,2022,5,3,3,1
614,GE,2022,TK,3,3,4
614,GE,2022,K,3,3,18
614,MM,2022,K,3,3,1
614,SB,2022,K,3,3,8
614,SB,2022,2,3,3,1
614,SB,2022,3,3,3,1
614,GE,2022,4,3,3,2
614,GE,2022,5,3,3,2
607,CN,2022,6,3,3,11
607,GE,2022,6,3,3,237
607,MM,2022,6,3,3,1
607,SN,2022,6,3,3,21
607,GE,2022,7,3,3,3
607,GE,2022,8,3,3,4
537,SE,2022,K,3,3,32
537,SN,2022,K,3,3,23
537,SE,2022,1,3,3,1
537,SN,2022,2,3,3,1
537,SN,2022,5,3,3,3
644,AF,2022,K,3,3,4
644,GE,2022,K,3,3,88
644,GE,2022,1,3,3,3
644,GE,2022,2,3,3,3
644,GE,2022,3,3,3,2
644,GE,2022,4,3,3,1
644,GE,2022,5,3,3,1
757,GE,2022,9,3,3,88
757,MM,2022,9,3,3,1
757,GE,2022,10,3,3,1
757,GE,2022,11,3,3,1
544,GE,2022,K,3,3,60
544,MS,2022,K,3,3,2
544,GE,2022,1,3,3,6
544,GE,2022,2,3,3,4
544,GE,2022,3,3,3,1
544,GE,2022,4,3,3,2
544,GE,2022,5,3,3,6
838,GE,2022,K,3,3,11
838,ME,2022,K,3,3,11
838,MN,2022,K,3,3,5
838,ME,2022,1,3,3,2
710,GE,2022,6,3,3,59
710,GE,2022,8,3,3,2
664,GE,2022,K,3,3,47
664,GE,2022,1,3,3,4
664,GE,2022,3,3,3,3
664,GE,2022,5,3,3,1
670,AF,2022,K,3,3,3
670,GE,2022,K,3,3,18
670,GE,2022,1,3,3,1
670,GE,2022,2,3,3,2
670,AF,2022,3,3,3,1
670,GE,2022,3,3,3,3
670,GE,2022,4,3,3,1
670,GE,2022,5,3,3,1
490,CB,2022,K,3,3,14
490,GE,2022,K,3,3,14
490,CB,2022,1,3,3,1
490,GE,2022,1,3,3,1
490,CB,2022,2,3,3,1
676,GE,2022,K,3,3,127
676,GE,2022,1,3,3,5
676,GE,2022,2,3,3,2
676,GE,2022,3,3,3,3
676,GE,2022,4,3,3,3
676,GE,2022,5,3,3,1
676,GE,2022,6,3,3,147
676,GE,2022,7,3,3,9
676,GE,2022,8,3,3,2
476,NC,2022,4,3,3,2
476,NC,2022,5,3,3,1
634,ED,2022,6,3,3,1
634,GE,2022,6,3,3,77
634,MM,2022,6,3,3,5
634,SN,2022,6,3,3,34
634,GE,2022,7,3,3,2
634,GE,2022,8,3,3,2
479,GE,2022,K,3,3,64
479,KE,2022,K,3,3,18
479,KN,2022,K,3,3,1
479,GE,2022,1,3,3,7
479,GE,2022,2,3,3,2
479,GE,2022,3,3,3,1
479,GE,2022,4,3,3,6
479,GE,2022,5,3,3,1
479,GE,2022,6,3,3,88
479,GE,2022,7,3,3,5
479,GE,2022,8,3,3,2
405,ED,2022,9,3,3,1
405,GE,2022,9,3,3,646
405,MM,2022,9,3,3,2
405,MS,2022,9,3,3,2
405,NX,2022,9,3,3,2
405,GE,2022,10,3,3,14
405,NX,2022,10,3,3,1
405,GE,2022,11,3,3,9
405,GE,2022,12,3,3,5
691,GE,2022,K,3,3,16
691,MM,2022,K,3,3,1
691,SB,2022,K,3,3,8
691,GE,2022,5,3,3,1
697,GE,2022,9,3,3,446
697,MM,2022,9,3,3,3
697,MS,2022,9,3,3,5
697,GE,2022,10,3,3,6
697,GE,2022,11,3,3,11
697,GE,2022,12,3,3,1
697,CA,2022,13,3,3,3
830,GE,2022,TK,3,3,8
830,GE,2022,K,3,3,1
830,GE,2022,5,3,3,1
708,AF,2022,6,3,3,2
708,CN,2022,6,3,3,10
708,GE,2022,6,3,3,116
708,MM,2022,6,3,3,3
708,GE,2022,7,3,3,3
708,GE,2022,8,3,3,2
853,GE,2022,9,3,3,43
853,MM,2022,9,3,3,2
853,NX,2022,9,3,3,2
853,GE,2022,10,3,3,2
853,NX,2022,10,3,3,1
853,GE,2022,12,3,3,1
714,SE,2022,K,3,3,9
714,SN,2022,K,3,3,9
714,SN,2022,4,3,3,2
549,GE,2022,TK,3,3,3
549,GE,2022,K,3,3,26
718,GE,2022,K,3,3,51
718,GE,2022,1,3,3,4
718,GE,2022,2,3,3,2
718,GE,2022,4,3,3,3
718,GE,2022,5,3,3,2
950,GE,2022,TK,3,3,9
505,GE,2022,K,3,3,29
505,GE,2022,1,3,3,1
722,GE,2022,K,3,3,68
722,GE,2022,1,3,3,1
722,GE,2022,2,3,3,4
722,GE,2022,3,3,3,1
722,GE,2022,4,3,3,4
724,DS,2022,TK,3,3,5
724,NS,2022,K,3,3,3
724,NS,2022,2,3,3,1
725,GE,2022,9,3,3,140
725,MM,2022,9,3,3,5
725,MS,2022,9,3,3,2
725,NX,2022,9,3,3,10
725,GE,2022,10,3,3,2
725,GE,2022,11,3,3,4
725,NX,2022,11,3,3,1
725,SA,2022,11,3,3,1
725,GE,2022,12,3,3,1
725,CA,2022,13,3,3,9
729,CB,2022,K,3,3,9
729,GE,2022,K,3,3,21
729,SE,2022,K,3,3,12
729,SN,2022,K,3,3,11
729,CB,2022,1,3,3,1
729,SE,2022,1,3,3,1
729,SN,2022,1,3,3,2
729,CB,2022,2,3,3,1
729,CB,2022,3,3,3,1
729,SN,2022,3,3,3,1
729,CB,2022,4,3,3,2
729,SN,2022,4,3,3,1
729,GE,2022,5,3,3,1
729,SN,2022,5,3,3,1
723,CB,2022,K,3,3,4
723,GE,2022,K,3,3,13
723,SB,2022,K,3,3,18
723,CB,2022,2,3,3,1
723,GE,2022,4,3,3,1
723,SB,2022,5,3,3,1
650,GE,2022,K,3,3,12
650,SB,2022,K,3,3,1
650,GE,2022,1,3,3,1
650,GE,2022,2,3,3,2
735,GE,2022,K,3,3,40
735,GE,2022,1,3,3,3
735,GE,2022,2,3,3,1
735,GE,2022,3,3,3,1
928,GE,2022,TK,3,3,42
651,GE,2022,9,3,3,99
651,MM,2022,9,3,3,2
651,GE,2022,10,3,3,1
651,GE,2022,11,3,3,1
651,GE,2022,12,3,3,3
651,CA,2022,13,3,3,2
746,GE,2022,K,3,3,24
746,ME,2022,K,3,3,12
746,MN,2022,K,3,3,5
746,MN,2022,2,3,3,1
746,GE,2022,3,3,3,3
638,CB,2022,K,3,3,20
638,GE,2022,K,3,3,11
638,CB,2022,1,3,3,2
638,GE,2022,1,3,3,1
638,GE,2022,2,3,3,2
638,CB,2022,3,3,3,1
638,CB,2022,4,3,3,1
638,GE,2022,4,3,3,1
786,GE,2022,TK,3,3,11
786,AF,2022,K,3,3,4
786,GE,2022,K,3,3,12
786,JE,2022,K,3,3,7
786,JB,2022,1,3,3,1
786,JB,2022,2,3,3,1
786,JB,2022,4,3,3,1
569,GE,2022,K,3,3,85
569,MM,2022,K,3,3,1
569,GE,2022,1,3,3,3
569,MM,2022,1,3,3,1
569,GE,2022,2,3,3,5
569,GE,2022,3,3,3,2
569,GE,2022,4,3,3,2
569,GE,2022,5,3,3,1
778,GE,2022,6,3,3,235
778,JB,2022,6,3,3,4
778,MM,2022,6,3,3,2
778,MS,2022,6,3,3,4
778,GE,2022,7,3,3,8
778,MM,2022,7,3,3,1
778,GE,2022,8,3,3,4
790,GE,2022,TK,3,3,12
790,GE,2022,K,3,3,11
790,GE,2022,1,3,3,1
790,GE,2022,5,3,3,1
760,GE,2022,K,3,3,6
760,MM,2022,K,3,3,2
760,SE,2022,K,3,3,6
760,GE,2022,1,3,3,1
760,SE,2022,1,3,3,1
760,GE,2022,4,3,3,2
760,GE,2022,5,3,3,1
760,GE,2022,6,3,3,19
965,GE,2022,TK,3,3,19
796,GE,2022,K,3,3,69
796,GE,2022,1,3,3,4
796,GE,2022,2,3,3,3
796,GE,2022,3,3,3,7
796,GE,2022,4,3,3,2
796,GE,2022,5,3,3,5
796,GE,2022,6,3,3,88
796,GE,2022,7,3,3,2
797,AF,2022,6,3,3,2
797,CN,2022,6,3,3,13
797,GE,2022,6,3,3,209
797,MM,2022,6,3,3,7
797,GE,2022,7,3,3,2
797,GE,2022,8,3,3,2
816,GE,2022,K,3,3,11
816,MM,2022,K,3,3,2
816,SB,2022,K,3,3,8
816,GE,2022,1,3,3,1
816,SB,2022,2,3,3,1
816,SB,2022,4,3,3,1
955,GE,2022,TK,3,3,24
656,GE,2022,K,3,3,15
656,SB,2022,K,3,3,5
656,SB,2022,1,3,3,1
493,GE,2022,K,3,3,17
493,GE,2022,4,3,3,2
493,GE,2022,6,3,3,30
493,GE,2022,7,3,3,1
493,GE,2022,8,3,3,1
621,GX,2022,9,3,3,7
621,NS,2022,9,3,3,1
621,NX,2022,9,3,3,6
621,GX,2022,10,3,3,1
621,NX,2022,10,3,3,1
621,NX,2022,11,3,3,3
814,GE,2022,K,3,3,34
814,GE,2022,1,3,3,1
814,GE,2022,3,3,3,1
820,GE,2022,TK,3,3,8
820,GE,2022,K,3,3,14
820,GE,2022,1,3,3,1
820,GE,2022,2,3,3,1
823,AF,2022,K,3,3,1
823,GE,2022,K,3,3,48
823,GE,2022,2,3,3,4
823,GE,2022,5,3,3,2
488,GE,2022,K,3,3,64
488,GE,2022,1,3,3,3
488,GE,2022,2,3,3,4
488,GE,2022,3,3,3,2
488,GE,2022,4,3,3,2
834,CB,2022,K,3,3,4
834,GE,2022,K,3,3,9
834,SB,2022,K,3,3,1
834,SB,2022,1,3,3,1
